datetime,Device Name,Position - Latitude,Position - Longitude,Status
2024-03-12 07:55:20,76D3,46.8120499,-71.335556,OK
2024-03-12 07:55:20,77D6,46.8123474,-71.3354263,OK
2024-03-12 07:55:20,99A9,46.7973137,-71.341835,OK
2024-03-12 07:55:20,9DD9,46.7973518,-71.3418808,OK
2024-03-12 07:55:20,C0A1,46.7973099,-71.341835,OK
2024-03-12 07:55:20,F2CF,46.7973099,-71.341835,OK
2024-03-12 07:55:20,F9B8,46.8115005,-71.3356781,OK
2024-03-12 07:55:21,07BA,46.797348,-71.3418732,OK
2024-03-12 07:55:21,1007,46.7977982,-71.3413162,OK
2024-03-12 07:55:21,16B6,46.7973518,-71.3418808,Device Off
2024-03-12 07:55:21,2106,46.8123474,-71.3354263,OK
2024-03-12 07:55:21,4E68,46.7977257,-71.3412857,OK
2024-03-12 07:55:21,76D3,46.8120499,-71.335556,OK
2024-03-12 07:55:21,77D6,46.8123474,-71.3354263,OK
2024-03-12 07:55:21,99A9,46.7973137,-71.341835,OK
2024-03-12 07:55:21,9DD9,46.7973518,-71.3418808,OK
2024-03-12 07:55:21,C0A1,46.7973099,-71.341835,OK
2024-03-12 07:55:21,F2CF,46.7973099,-71.341835,OK
2024-03-12 07:55:21,F9B8,46.8115005,-71.3356781,OK
2024-03-12 07:55:22,07BA,46.797348,-71.3418732,OK
2024-03-12 07:55:22,1007,46.7977982,-71.3413162,OK
2024-03-12 07:55:22,16B6,46.7973518,-71.3418808,Device Off
2024-03-12 07:55:22,2106,46.8123474,-71.3354263,OK
2024-03-12 07:55:22,4E68,46.7977257,-71.3412857,OK
2024-03-12 07:55:22,76D3,46.8120499,-71.335556,OK
2024-03-12 07:55:22,77D6,46.8123474,-71.3354263,OK
2024-03-12 07:55:22,99A9,46.7973137,-71.341835,OK
2024-03-12 07:55:22,9DD9,46.7973518,-71.3418808,OK
2024-03-12 07:55:22,C0A1,46.7973099,-71.341835,OK
2024-03-12 07:55:22,F2CF,46.7973099,-71.341835,OK
2024-03-12 07:55:22,F9B8,46.8115005,-71.3356781,OK
2024-03-12 07:55:23,07BA,46.797348,-71.3418732,OK
2024-03-12 07:55:23,1007,46.7977982,-71.3413162,OK
2024-03-12 07:55:23,16B6,46.7973518,-71.3418808,Device Off
2024-03-12 07:55:23,2106,46.8123474,-71.3354263,OK
2024-03-12 07:55:23,4E68,46.7977257,-71.3412857,OK
2024-03-12 07:55:23,76D3,46.8120499,-71.335556,OK
2024-03-12 07:55:23,77D6,46.8123474,-71.3354263,OK
2024-03-12 07:55:23,99A9,46.7973137,-71.341835,OK
2024-03-12 07:55:23,9DD9,46.7973518,-71.3418808,OK
2024-03-12 07:55:23,C0A1,46.7973099,-71.341835,OK
2024-03-12 07:55:23,F2CF,46.7973099,-71.341835,OK
2024-03-12 07:55:23,F9B8,46.8115005,-71.3356781,OK
2024-03-12 07:55:24,07BA,46.797348,-71.3418732,OK
2024-03-12 07:55:24,1007,46.7977982,-71.3413162,OK
2024-03-12 07:55:24,16B6,46.7973518,-71.3418808,Device Off
2024-03-12 07:55:24,2106,46.8123474,-71.3354263,OK
2024-03-12 07:55:24,4E68,46.7977257,-71.3412857,OK
2024-03-12 07:55:24,76D3,46.8120499,-71.335556,OK
2024-03-12 07:55:24,77D6,46.8123474,-71.3354263,OK
2024-03-12 07:55:24,99A9,46.7973137,-71.341835,OK
2024-03-12 07:55:24,9DD9,46.7973518,-71.3418808,OK
2024-03-12 07:55:24,C0A1,46.7973099,-71.341835,OK
2024-03-12 07:55:24,F2CF,46.7973099,-71.341835,OK
2024-03-12 07:55:24,F9B8,46.8115005,-71.3356781,OK
2024-03-12 07:55:25,07BA,46.797348,-71.3418732,OK
2024-03-12 07:55:25,1007,46.7977982,-71.3413162,OK
2024-03-12 07:55:25,16B6,46.7973518,-71.3418808,Device Off
2024-03-12 07:55:25,2106,46.8123474,-71.3354263,OK
2024-03-12 07:55:25,4E68,46.7977257,-71.3412857,OK
2024-03-12 07:55:25,76D3,46.8120499,-71.335556,OK
2024-03-12 07:55:25,77D6,46.8123474,-71.3354263,OK
2024-03-12 07:55:25,99A9,46.7973137,-71.341835,OK
2024-03-12 07:55:25,9DD9,46.7973518,-71.3418808,OK
2024-03-12 07:55:25,C0A1,46.7973099,-71.341835,OK
2024-03-12 07:55:25,F2CF,46.7973099,-71.341835,OK
2024-03-12 07:55:25,F9B8,46.8115005,-71.3356781,OK
2024-03-12 07:55:26,07BA,46.797348,-71.3418732,OK
2024-03-12 07:55:26,1007,46.7977982,-71.3413162,OK
2024-03-12 07:55:26,16B6,46.7973518,-71.3418808,Device Off
2024-03-12 07:55:26,2106,46.8123474,-71.3354263,OK
2024-03-12 07:55:26,4E68,46.7977257,-71.3412857,OK
2024-03-12 07:55:26,76D3,46.8120499,-71.335556,OK
2024-03-12 07:55:26,77D6,46.8123474,-71.3354263,OK
2024-03-12 07:55:26,99A9,46.7973137,-71.341835,OK
2024-03-12 07:55:26,9DD9,46.7973518,-71.3418808,OK
2024-03-12 07:55:26,C0A1,46.7973099,-71.341835,OK
2024-03-12 07:55:26,F2CF,46.7973099,-71.341835,OK
2024-03-12 07:55:26,F9B8,46.8115005,-71.3356781,OK
2024-03-12 07:55:27,07BA,46.797348,-71.3418732,OK
2024-03-12 07:55:27,1007,46.7977982,-71.3413162,OK
2024-03-12 07:55:27,16B6,46.7973518,-71.3418808,Device Off
2024-03-12 07:55:27,2106,46.8123474,-71.3354263,OK
2024-03-12 07:55:27,4E68,46.7977257,-71.3412857,OK
2024-03-12 07:55:27,76D3,46.8120499,-71.335556,OK
2024-03-12 07:55:27,77D6,46.8123474,-71.3354263,OK
2024-03-12 07:55:27,99A9,46.7973137,-71.341835,OK
2024-03-12 07:55:27,9DD9,46.7973518,-71.3418808,OK
2024-03-12 07:55:27,C0A1,46.7973099,-71.341835,OK
2024-03-12 07:55:27,F2CF,46.7973099,-71.341835,OK
2024-03-12 07:55:27,F9B8,46.8115005,-71.3356781,OK
2024-03-12 07:55:28,07BA,46.797348,-71.3418732,OK
2024-03-12 07:55:28,1007,46.7977982,-71.3413162,OK
2024-03-12 07:55:28,16B6,46.7973518,-71.3418808,Device Off
2024-03-12 07:55:28,2106,46.8123474,-71.3354263,OK
2024-03-12 07:55:28,4E68,46.7977257,-71.3412857,OK
2024-03-12 07:55:28,76D3,46.8129997,-71.3350449,OK
2024-03-12 07:55:28,77D6,46.8123474,-71.3354263,OK
2024-03-12 07:55:28,99A9,46.7973137,-71.341835,OK
2024-03-12 07:55:28,9DD9,46.7973518,-71.3418808,OK
2024-03-12 07:55:28,C0A1,46.7973099,-71.341835,OK
2024-03-12 07:55:28,F2CF,46.7973099,-71.341835,OK
2024-03-12 07:55:28,F9B8,46.8115005,-71.3356781,OK
2024-03-12 07:55:29,07BA,46.797348,-71.3418732,OK
2024-03-12 07:55:29,1007,46.7977982,-71.3413162,OK
2024-03-12 07:55:29,16B6,46.7973518,-71.3418808,Device Off
2024-03-12 07:55:29,2106,46.8123474,-71.3354263,OK
2024-03-12 07:55:29,4E68,46.7977257,-71.3412857,OK
2024-03-12 07:55:29,76D3,46.8129997,-71.3350449,OK
2024-03-12 07:55:29,77D6,46.8123474,-71.3354263,OK
2024-03-12 07:55:29,99A9,46.7973137,-71.341835,OK
2024-03-12 07:55:29,9DD9,46.7973518,-71.3418808,OK
2024-03-12 07:55:29,C0A1,46.7973099,-71.341835,OK
2024-03-12 07:55:29,F2CF,46.7973099,-71.341835,OK
2024-03-12 07:55:29,F9B8,46.8115005,-71.3356781,OK
2024-03-12 07:55:30,07BA,46.797348,-71.3418732,OK
2024-03-12 07:55:30,1007,46.7977982,-71.3413162,OK
2024-03-12 07:55:30,16B6,46.7973518,-71.3418808,Device Off
2024-03-12 07:55:30,2106,46.8123474,-71.3354263,OK
2024-03-12 07:55:30,4E68,46.7977257,-71.3412857,OK
2024-03-12 07:55:30,76D3,46.8129997,-71.3350449,OK
2024-03-12 07:55:30,77D6,46.8123474,-71.3354263,OK
2024-03-12 07:55:30,99A9,46.7973137,-71.341835,OK
2024-03-12 07:55:30,9DD9,46.7973518,-71.3418808,OK
2024-03-12 07:55:30,C0A1,46.7973099,-71.341835,OK
2024-03-12 07:55:30,F2CF,46.7973099,-71.341835,OK
2024-03-12 07:55:30,F9B8,46.8115005,-71.3356781,OK
2024-03-12 07:55:31,07BA,46.797348,-71.3418732,OK
2024-03-12 07:55:31,1007,46.7977982,-71.3413162,OK
2024-03-12 07:55:31,16B6,46.7973518,-71.3418808,Device Off
2024-03-12 07:55:31,2106,46.8123474,-71.3354263,OK
2024-03-12 07:55:31,4E68,46.7977257,-71.3412857,OK
2024-03-12 07:55:31,76D3,46.8129997,-71.3350449,OK
2024-03-12 07:55:31,77D6,46.8123474,-71.3354263,OK
2024-03-12 07:55:31,99A9,46.7973137,-71.341835,OK
2024-03-12 07:55:31,9DD9,46.7973518,-71.3418808,OK
2024-03-12 07:55:31,C0A1,46.7973099,-71.341835,OK
2024-03-12 07:55:31,F2CF,46.7973099,-71.341835,OK
2024-03-12 07:55:31,F9B8,46.8132095,-71.334877,OK
2024-03-12 07:55:32,07BA,46.797348,-71.3418732,OK
2024-03-12 07:55:32,1007,46.7977982,-71.3413162,OK
2024-03-12 07:55:32,16B6,46.7973518,-71.3418808,Device Off
2024-03-12 07:55:32,2106,46.8123474,-71.3354263,OK
2024-03-12 07:55:32,4E68,46.7977257,-71.3412857,OK
2024-03-12 07:55:32,76D3,46.8129997,-71.3350449,OK
2024-03-12 07:55:32,77D6,46.8123474,-71.3354263,OK
2024-03-12 07:55:32,99A9,46.7973137,-71.341835,OK
2024-03-12 07:55:32,9DD9,46.7973518,-71.3418808,OK
2024-03-12 07:55:32,C0A1,46.7973099,-71.341835,OK
2024-03-12 07:55:32,F2CF,46.7973099,-71.341835,OK
2024-03-12 07:55:32,F9B8,46.8132095,-71.334877,OK
2024-03-12 07:55:33,07BA,46.797348,-71.3418732,OK
2024-03-12 07:55:33,1007,46.7977982,-71.3413162,OK
2024-03-12 07:55:33,16B6,46.7973518,-71.3418808,Device Off
2024-03-12 07:55:33,2106,46.8123474,-71.3354263,OK
2024-03-12 07:55:33,4E68,46.7977257,-71.3412857,OK
2024-03-12 07:55:33,76D3,46.8129997,-71.3350449,OK
2024-03-12 07:55:33,77D6,46.8123474,-71.3354263,OK
2024-03-12 07:55:33,99A9,46.7973137,-71.341835,OK
2024-03-12 07:55:33,9DD9,46.7973518,-71.3418808,OK
2024-03-12 07:55:33,C0A1,46.7973099,-71.341835,OK
2024-03-12 07:55:33,F2CF,46.7973099,-71.341835,OK
2024-03-12 07:55:33,F9B8,46.8132095,-71.334877,OK
2024-03-12 07:55:34,07BA,46.797348,-71.3418732,OK
2024-03-12 07:55:34,1007,46.7977982,-71.3413162,OK
2024-03-12 07:55:34,16B6,46.7973518,-71.3418808,Device Off
2024-03-12 07:55:34,2106,46.8123474,-71.3354263,OK
2024-03-12 07:55:34,4E68,46.7977257,-71.3412857,OK
2024-03-12 07:55:34,76D3,46.8129997,-71.3350449,OK
2024-03-12 07:55:34,77D6,46.8123474,-71.3354263,OK
2024-03-12 07:55:34,99A9,46.7973137,-71.341835,OK
2024-03-12 07:55:34,9DD9,46.7973518,-71.3418808,OK
2024-03-12 07:55:34,C0A1,46.7973099,-71.341835,OK
2024-03-12 07:55:34,F2CF,46.7973099,-71.341835,OK
2024-03-12 07:55:34,F9B8,46.8132095,-71.334877,OK
2024-03-12 07:55:35,07BA,46.797348,-71.3418732,OK
2024-03-12 07:55:35,1007,46.7977982,-71.3413162,OK
2024-03-12 07:55:35,16B6,46.7973518,-71.3418808,Device Off
2024-03-12 07:55:35,2106,46.8123474,-71.3354263,OK
2024-03-12 07:55:35,4E68,46.7977257,-71.3412857,OK
2024-03-12 07:55:35,76D3,46.8129997,-71.3350449,OK
2024-03-12 07:55:35,77D6,46.8123474,-71.3354263,OK
2024-03-12 07:55:35,99A9,46.7973137,-71.341835,OK
2024-03-12 07:55:35,9DD9,46.7973518,-71.3418808,OK
2024-03-12 07:55:35,C0A1,46.7973099,-71.341835,OK
2024-03-12 07:55:35,F2CF,46.7973099,-71.341835,OK
2024-03-12 07:55:35,F9B8,46.8132095,-71.334877,OK
2024-03-12 07:55:36,07BA,46.797348,-71.3418732,OK
2024-03-12 07:55:36,1007,46.7977982,-71.3413162,OK
2024-03-12 07:55:36,16B6,46.7973518,-71.3418808,Device Off
2024-03-12 07:55:36,2106,46.8135147,-71.3345795,OK
2024-03-12 07:55:36,4E68,46.7977257,-71.3412857,OK
2024-03-12 07:55:36,76D3,46.8129997,-71.3350449,OK
2024-03-12 07:55:36,77D6,46.8135147,-71.3345795,OK
2024-03-12 07:55:36,99A9,46.7973137,-71.341835,OK
2024-03-12 07:55:36,9DD9,46.7973518,-71.3418808,OK
2024-03-12 07:55:36,C0A1,46.7973099,-71.341835,OK
2024-03-12 07:55:36,F2CF,46.7973099,-71.341835,OK
2024-03-12 07:55:36,F9B8,46.8132095,-71.334877,OK
2024-03-12 07:55:37,07BA,46.797348,-71.3418732,OK
2024-03-12 07:55:37,1007,46.7977982,-71.3413162,OK
2024-03-12 07:55:37,16B6,46.7973518,-71.3418808,Device Off
2024-03-12 07:55:37,2106,46.8135147,-71.3345795,OK
2024-03-12 07:55:37,4E68,46.7977257,-71.3412857,OK
2024-03-12 07:55:37,76D3,46.8129997,-71.3350449,OK
2024-03-12 07:55:37,77D6,46.8135147,-71.3345795,OK
2024-03-12 07:55:37,99A9,46.7973137,-71.341835,OK
2024-03-12 07:55:37,9DD9,46.7973518,-71.3418808,OK
2024-03-12 07:55:37,C0A1,46.7973099,-71.341835,OK
2024-03-12 07:55:37,F2CF,46.7973099,-71.341835,OK
2024-03-12 07:55:37,F9B8,46.8132095,-71.334877,OK
2024-03-12 07:55:38,07BA,46.797348,-71.3418732,OK
2024-03-12 07:55:38,1007,46.7977982,-71.3413162,OK
2024-03-12 07:55:38,16B6,46.7973518,-71.3418808,Device Off
2024-03-12 07:55:38,2106,46.8135147,-71.3345795,OK
2024-03-12 07:55:38,4E68,46.7977257,-71.3412857,OK
2024-03-12 07:55:38,76D3,46.8129997,-71.3350449,OK
2024-03-12 07:55:38,77D6,46.8135147,-71.3345795,OK
2024-03-12 07:55:38,99A9,46.7973137,-71.341835,OK
2024-03-12 07:55:38,9DD9,46.7973518,-71.3418808,OK
2024-03-12 07:55:38,C0A1,46.7973099,-71.341835,OK
2024-03-12 07:55:38,F2CF,46.7973099,-71.341835,OK
2024-03-12 07:55:38,F9B8,46.8132095,-71.334877,OK
2024-03-12 07:55:39,07BA,46.797348,-71.3418732,OK
2024-03-12 07:55:39,1007,46.7977982,-71.3413162,OK
2024-03-12 07:55:39,16B6,46.7973518,-71.3418808,Device Off
2024-03-12 07:55:39,2106,46.8135147,-71.3345795,OK
2024-03-12 07:55:39,4E68,46.7977257,-71.3412857,OK
2024-03-12 07:55:39,76D3,46.8129997,-71.3350449,OK
2024-03-12 07:55:39,77D6,46.8135147,-71.3345795,OK
2024-03-12 07:55:39,99A9,46.7973137,-71.341835,OK
2024-03-12 07:55:39,9DD9,46.7973518,-71.3418808,OK
2024-03-12 07:55:39,C0A1,46.7973099,-71.341835,OK
2024-03-12 07:55:39,F2CF,46.7973099,-71.341835,OK
2024-03-12 07:55:39,F9B8,46.8132095,-71.334877,OK
2024-03-12 07:55:40,07BA,46.797348,-71.3418732,OK
2024-03-12 07:55:40,1007,46.7977982,-71.3413162,OK
2024-03-12 07:55:40,16B6,46.7973518,-71.3418808,Device Off
2024-03-12 07:55:40,2106,46.8135147,-71.3345795,OK
2024-03-12 07:55:40,4E68,46.7977257,-71.3412857,OK
2024-03-12 07:55:40,76D3,46.8129997,-71.3350449,OK
2024-03-12 07:55:40,77D6,46.8135147,-71.3345795,OK
2024-03-12 07:55:40,99A9,46.7973137,-71.341835,OK
2024-03-12 07:55:40,9DD9,46.7973518,-71.3418808,OK
2024-03-12 07:55:40,C0A1,46.7973099,-71.341835,OK
2024-03-12 07:55:40,F2CF,46.7973099,-71.341835,OK
2024-03-12 07:55:40,F9B8,46.8132095,-71.334877,OK
2024-03-12 07:55:41,07BA,46.797348,-71.3418732,OK
2024-03-12 07:55:41,1007,46.7977982,-71.3413162,OK
2024-03-12 07:55:41,16B6,46.7973518,-71.3418808,Device Off
2024-03-12 07:55:41,2106,46.8135986,-71.3344269,OK
2024-03-12 07:55:41,4E68,46.7977257,-71.3412857,OK
2024-03-12 07:55:41,76D3,46.8129997,-71.3350449,OK
2024-03-12 07:55:41,77D6,46.8135147,-71.3345795,OK
2024-03-12 07:55:41,99A9,46.7973137,-71.341835,OK
2024-03-12 07:55:41,9DD9,46.7973518,-71.3418808,OK
2024-03-12 07:55:41,C0A1,46.7973099,-71.341835,OK
2024-03-12 07:55:41,F2CF,46.7973099,-71.341835,OK
2024-03-12 07:55:41,F9B8,46.8132095,-71.334877,OK
2024-03-12 07:55:42,07BA,46.797348,-71.3418732,OK
2024-03-12 07:55:42,1007,46.7977982,-71.3413162,OK
2024-03-12 07:55:42,16B6,46.7973518,-71.3418808,Device Off
2024-03-12 07:55:42,2106,46.8135986,-71.3344269,OK
2024-03-12 07:55:42,4E68,46.7977257,-71.3412857,OK
2024-03-12 07:55:42,76D3,46.8129997,-71.3350449,OK
2024-03-12 07:55:42,77D6,46.8135147,-71.3345795,OK
2024-03-12 07:55:42,99A9,46.7973137,-71.341835,OK
2024-03-12 07:55:42,9DD9,46.7973518,-71.3418808,OK
2024-03-12 07:55:42,C0A1,46.7973099,-71.341835,OK
2024-03-12 07:55:42,F2CF,46.7973099,-71.341835,OK
2024-03-12 07:55:42,F9B8,46.8132095,-71.334877,OK
2024-03-12 07:55:43,07BA,46.797348,-71.3418732,OK
2024-03-12 07:55:43,1007,46.7977982,-71.3413162,OK
2024-03-12 07:55:43,16B6,46.7973518,-71.3418808,Device Off
2024-03-12 07:55:43,2106,46.8135986,-71.3344269,OK
2024-03-12 07:55:43,4E68,46.7977257,-71.3412857,OK
2024-03-12 07:55:43,76D3,46.8129997,-71.3350449,OK
2024-03-12 07:55:43,77D6,46.8135147,-71.3345795,OK
2024-03-12 07:55:43,99A9,46.7973137,-71.341835,OK
2024-03-12 07:55:43,9DD9,46.7973518,-71.3418808,OK
2024-03-12 07:55:43,C0A1,46.7973099,-71.341835,OK
2024-03-12 07:55:43,F2CF,46.7973099,-71.341835,OK
2024-03-12 07:55:43,F9B8,46.8132095,-71.334877,OK
2024-03-12 07:55:44,07BA,46.797348,-71.3418732,OK
2024-03-12 07:55:44,1007,46.7977982,-71.3413162,OK
2024-03-12 07:55:44,16B6,46.7973518,-71.3418808,Device Off
2024-03-12 07:55:44,2106,46.8135986,-71.3344269,OK
2024-03-12 07:55:44,4E68,46.7977257,-71.3412857,OK
2024-03-12 07:55:44,76D3,46.8129997,-71.3350449,OK
2024-03-12 07:55:44,77D6,46.8135147,-71.3345795,OK
2024-03-12 07:55:44,99A9,46.7973137,-71.341835,OK
2024-03-12 07:55:44,9DD9,46.7973518,-71.3418808,OK
2024-03-12 07:55:44,C0A1,46.7973099,-71.341835,OK
2024-03-12 07:55:44,F2CF,46.7973099,-71.341835,OK
2024-03-12 07:55:44,F9B8,46.8132095,-71.334877,OK
2024-03-12 07:55:45,07BA,46.797348,-71.3418732,OK
2024-03-12 07:55:45,1007,46.7977982,-71.3413162,OK
2024-03-12 07:55:45,16B6,46.7973518,-71.3418808,Device Off
2024-03-12 07:55:45,2106,46.8135986,-71.3344269,OK
2024-03-12 07:55:45,4E68,46.7977257,-71.3412857,OK
2024-03-12 07:55:45,76D3,46.8129997,-71.3350449,OK
2024-03-12 07:55:45,77D6,46.8135147,-71.3345795,OK
2024-03-12 07:55:45,99A9,46.7973137,-71.341835,OK
2024-03-12 07:55:45,9DD9,46.7973518,-71.3418808,OK
2024-03-12 07:55:45,C0A1,46.7973099,-71.341835,OK
2024-03-12 07:55:45,F2CF,46.7973099,-71.341835,OK
2024-03-12 07:55:45,F9B8,46.8132095,-71.334877,OK
2024-03-12 07:55:46,07BA,46.797348,-71.3418732,OK
2024-03-12 07:55:46,1007,46.7977982,-71.3413162,OK
2024-03-12 07:55:46,16B6,46.7973518,-71.3418808,Device Off
2024-03-12 07:55:46,2106,46.8135986,-71.3344269,OK
2024-03-12 07:55:46,4E68,46.7977257,-71.3412857,OK
2024-03-12 07:55:46,76D3,46.8129997,-71.3350449,OK
2024-03-12 07:55:46,77D6,46.8135147,-71.3345795,OK
2024-03-12 07:55:46,99A9,46.7973137,-71.341835,OK
2024-03-12 07:55:46,9DD9,46.7973518,-71.3418808,OK
2024-03-12 07:55:46,C0A1,46.7973099,-71.341835,OK
2024-03-12 07:55:46,F2CF,46.7973099,-71.341835,OK
2024-03-12 07:55:46,F9B8,46.8132095,-71.334877,OK
2024-03-12 07:55:47,07BA,46.797348,-71.3418732,OK
2024-03-12 07:55:47,1007,46.7977982,-71.3413162,OK
2024-03-12 07:55:47,16B6,46.7973518,-71.3418808,Device Off
2024-03-12 07:55:47,2106,46.8135986,-71.3344269,OK
2024-03-12 07:55:47,4E68,46.7977257,-71.3412857,OK
2024-03-12 07:55:47,76D3,46.8129997,-71.3350449,OK
2024-03-12 07:55:47,77D6,46.8135147,-71.3345795,OK
2024-03-12 07:55:47,99A9,46.7973137,-71.341835,OK
2024-03-12 07:55:47,9DD9,46.7973518,-71.3418808,OK
2024-03-12 07:55:47,C0A1,46.7973099,-71.341835,OK
2024-03-12 07:55:47,F2CF,46.7973099,-71.341835,OK
2024-03-12 07:55:47,F9B8,46.8132095,-71.334877,OK
2024-03-12 07:55:48,07BA,46.797348,-71.3418732,OK
2024-03-12 07:55:48,1007,46.7977982,-71.3413162,OK
2024-03-12 07:55:48,16B6,46.7973518,-71.3418808,Device Off
2024-03-12 07:55:48,2106,46.8135986,-71.3344269,OK
2024-03-12 07:55:48,4E68,46.7977257,-71.3412857,OK
2024-03-12 07:55:48,76D3,46.8129997,-71.3350449,OK
2024-03-12 07:55:48,77D6,46.8135147,-71.3345795,OK
2024-03-12 07:55:48,99A9,46.7973137,-71.341835,OK
2024-03-12 07:55:48,9DD9,46.7973518,-71.3418808,OK
2024-03-12 07:55:48,C0A1,46.7973099,-71.341835,OK
2024-03-12 07:55:48,F2CF,46.7973099,-71.341835,OK
2024-03-12 07:55:48,F9B8,46.8132095,-71.334877,OK
2024-03-12 07:55:49,07BA,46.797348,-71.3418732,OK
2024-03-12 07:55:49,1007,46.7977982,-71.3413162,OK
2024-03-12 07:55:49,16B6,46.7973518,-71.3418808,Device Off
2024-03-12 07:55:49,2106,46.8135986,-71.3344269,OK
2024-03-12 07:55:49,4E68,46.7977257,-71.3412857,OK
2024-03-12 07:55:49,76D3,46.8129997,-71.3350449,OK
2024-03-12 07:55:49,77D6,46.8135147,-71.3345795,OK
2024-03-12 07:55:49,99A9,46.7973137,-71.341835,OK
2024-03-12 07:55:49,9DD9,46.7973518,-71.3418808,OK
2024-03-12 07:55:49,C0A1,46.7973099,-71.341835,OK
2024-03-12 07:55:49,F2CF,46.7973099,-71.341835,OK
2024-03-12 07:55:49,F9B8,46.8132095,-71.334877,OK
2024-03-12 07:55:50,07BA,46.797348,-71.3418732,OK
2024-03-12 07:55:50,1007,46.7977982,-71.3413162,OK
2024-03-12 07:55:50,16B6,46.7973518,-71.3418808,Device Off
2024-03-12 07:55:50,2106,46.8135986,-71.3344269,OK
2024-03-12 07:55:50,4E68,46.7977257,-71.3412857,OK
2024-03-12 07:55:50,76D3,46.8129997,-71.3350449,OK
2024-03-12 07:55:50,77D6,46.8135147,-71.3345795,OK
2024-03-12 07:55:50,99A9,46.7973137,-71.341835,OK
2024-03-12 07:55:50,9DD9,46.7973518,-71.3418808,OK
2024-03-12 07:55:50,C0A1,46.7973099,-71.341835,OK
2024-03-12 07:55:50,F2CF,46.7973099,-71.341835,OK
2024-03-12 07:55:50,F9B8,46.8132095,-71.334877,OK
2024-03-12 07:55:51,07BA,46.797348,-71.3418732,OK
2024-03-12 07:55:51,1007,46.7977982,-71.3413162,OK
2024-03-12 07:55:51,16B6,46.7973518,-71.3418808,Device Off
2024-03-12 07:55:51,2106,46.8135986,-71.3344269,OK
2024-03-12 07:55:51,4E68,46.7977257,-71.3412857,OK
2024-03-12 07:55:51,76D3,46.8129997,-71.3350449,OK
2024-03-12 07:55:51,77D6,46.8135147,-71.3345795,OK
2024-03-12 07:55:51,99A9,46.7973137,-71.341835,OK
2024-03-12 07:55:51,9DD9,46.7973518,-71.3418808,OK
2024-03-12 07:55:51,C0A1,46.7973099,-71.341835,OK
2024-03-12 07:55:51,F2CF,46.7973099,-71.341835,OK
2024-03-12 07:55:51,F9B8,46.8132095,-71.334877,OK
2024-03-12 07:55:52,07BA,46.797348,-71.3418732,OK
2024-03-12 07:55:52,1007,46.7977982,-71.3413162,OK
2024-03-12 07:55:52,16B6,46.7973518,-71.3418808,Device Off
2024-03-12 07:55:52,2106,46.8135986,-71.3344269,OK
2024-03-12 07:55:52,4E68,46.7977257,-71.3412857,OK
2024-03-12 07:55:52,76D3,46.8129997,-71.3350449,OK
2024-03-12 07:55:52,77D6,46.8135147,-71.3345795,OK
2024-03-12 07:55:52,99A9,46.7973137,-71.341835,OK
2024-03-12 07:55:52,9DD9,46.7973518,-71.3418808,OK
2024-03-12 07:55:52,C0A1,46.7973099,-71.341835,OK
2024-03-12 07:55:52,F2CF,46.7973099,-71.341835,OK
2024-03-12 07:55:52,F9B8,46.8132095,-71.334877,OK
2024-03-12 07:55:53,07BA,46.797348,-71.3418732,OK
2024-03-12 07:55:53,1007,46.7977982,-71.3413162,OK
2024-03-12 07:55:53,16B6,46.7973518,-71.3418808,Device Off
2024-03-12 07:55:53,2106,46.8135986,-71.3344269,OK
2024-03-12 07:55:53,4E68,46.7977257,-71.3412857,OK
2024-03-12 07:55:53,76D3,46.8129997,-71.3350449,OK
2024-03-12 07:55:53,77D6,46.8135147,-71.3345795,OK
2024-03-12 07:55:53,99A9,46.7973137,-71.341835,OK
2024-03-12 07:55:53,9DD9,46.7973518,-71.3418808,OK
2024-03-12 07:55:53,C0A1,46.7973099,-71.341835,OK
2024-03-12 07:55:53,F2CF,46.7973099,-71.341835,OK
2024-03-12 07:55:53,F9B8,46.8132095,-71.334877,OK
2024-03-12 07:55:54,07BA,46.797348,-71.3418732,OK
2024-03-12 07:55:54,1007,46.7977982,-71.3413162,OK
2024-03-12 07:55:54,16B6,46.7973518,-71.3418808,Device Off
2024-03-12 07:55:54,2106,46.8135986,-71.3344269,OK
2024-03-12 07:55:54,4E68,46.7977257,-71.3412857,OK
2024-03-12 07:55:54,76D3,46.8129997,-71.3350449,OK
2024-03-12 07:55:54,77D6,46.8135147,-71.3345795,OK
2024-03-12 07:55:54,99A9,46.7973137,-71.341835,OK
2024-03-12 07:55:54,9DD9,46.7973518,-71.3418808,OK
2024-03-12 07:55:54,C0A1,46.7973099,-71.341835,OK
2024-03-12 07:55:54,F2CF,46.7973099,-71.341835,OK
2024-03-12 07:55:54,F9B8,46.8132095,-71.334877,OK
2024-03-12 07:55:55,07BA,46.797348,-71.3418732,OK
2024-03-12 07:55:55,1007,46.7977982,-71.3413162,OK
2024-03-12 07:55:55,16B6,46.7973518,-71.3418808,Device Off
2024-03-12 07:55:55,2106,46.8135986,-71.3344269,OK
2024-03-12 07:55:55,4E68,46.7977257,-71.3412857,OK
2024-03-12 07:55:55,76D3,46.8129997,-71.3350449,OK
2024-03-12 07:55:55,77D6,46.8135147,-71.3345795,OK
2024-03-12 07:55:55,99A9,46.7973137,-71.341835,OK
2024-03-12 07:55:55,9DD9,46.7973518,-71.3418808,OK
